ts_iso,pps_actual,pps_forecast,current_replicas,desired_replicas,action,scale_executed
2026-04-12T20:33:20+00:00,0.0,0,2,1,scale down,True
2026-04-12T20:33:25+00:00,0.0,0,1,1,hold,False
2026-04-12T20:33:30+00:00,0.0,0,1,1,hold,False
2026-04-12T20:33:35+00:00,0.0,0,1,1,hold,False
2026-04-12T20:33:40+00:00,0.04,0.17,1,1,hold,False
2026-04-12T20:33:45+00:00,0.04,0,1,1,hold,False
2026-04-12T20:33:50+00:00,0.04,55.19,1,1,hold,False
2026-04-12T20:33:55+00:00,0.04,0,1,1,hold,False
2026-04-12T20:34:00+00:00,0.04,74.97,1,1,hold,False
2026-04-12T20:34:05+00:00,0.0,65.14,1,1,hold,False
2026-04-12T20:34:10+00:00,0.0,149.72,1,1,hold,False
2026-04-12T20:34:15+00:00,0.0,14.55,1,1,hold,False
2026-04-12T20:34:20+00:00,0.0,64.58,1,1,hold,False
2026-04-12T20:34:25+00:00,0.0,4.41,1,1,hold,False
2026-04-12T20:34:30+00:00,0.0,0,1,1,hold,False
2026-04-12T20:34:35+00:00,0.0,2.51,1,1,hold,False
2026-04-12T20:34:40+00:00,0.0,0,1,1,hold,False
2026-04-12T20:34:45+00:00,0.0,3.92,1,1,hold,False
2026-04-12T20:34:50+00:00,0.0,67.86,1,1,hold,False
2026-04-12T20:34:55+00:00,0.0,68.52,1,1,hold,False
2026-04-12T20:35:00+00:00,0.0,89.39,1,1,hold,False
2026-04-12T20:35:05+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:10+00:00,0.0,8.91,1,1,hold,False
2026-04-12T20:35:15+00:00,0.0,42.66,1,1,hold,False
2026-04-12T20:35:20+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:25+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:30+00:00,0.0,1.38,1,1,hold,False
2026-04-12T20:35:35+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:40+00:00,0.0,0.0,1,1,hold,False
2026-04-12T20:35:45+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:50+00:00,0.0,0,1,1,hold,False
2026-04-12T20:35:55+00:00,0.0,0.0,1,1,hold,False
2026-04-12T20:36:00+00:00,0.0,0.0,1,1,hold,False
2026-04-12T20:36:05+00:00,0.0,0,1,1,hold,False
