ts_iso,pps_actual,pps_forecast,current_replicas,desired_replicas,action,scale_executed
2026-05-16T22:34:16+00:00,4165.44,4110.71,3,3,hold,False
2026-05-16T22:34:21+00:00,4166.04,4215.53,3,3,hold,False
2026-05-16T22:34:26+00:00,4167.06,4121.47,3,3,hold,False
2026-05-16T22:34:31+00:00,4165.16,4203.58,3,3,hold,False
2026-05-16T22:34:36+00:00,3618.72,2785.96,3,2,scale down,True
2026-05-16T22:34:41+00:00,2785.32,2007.06,2,2,hold,False
2026-05-16T22:34:46+00:00,1952.24,760.57,2,1,hold,False
2026-05-16T22:34:51+00:00,1118.8,145.23,2,1,hold,False
2026-05-16T22:34:56+00:00,286.6,0,2,1,hold,False
2026-05-16T22:35:01+00:00,0.0,0,2,1,hold,False
2026-05-16T22:35:06+00:00,0.0,0,2,1,scale down,True
2026-05-16T22:35:11+00:00,0.0,0,1,1,hold,False
2026-05-16T22:35:16+00:00,0.0,214.99,1,1,hold,False
2026-05-16T22:35:21+00:00,0.0,110.62,1,1,hold,False
2026-05-16T22:35:26+00:00,0.0,21.37,1,1,hold,False
2026-05-16T22:35:31+00:00,0.0,60.32,1,1,hold,False
2026-05-16T22:35:36+00:00,0.0,0.08,1,1,hold,False
2026-05-16T22:35:41+00:00,0.0,1.22,1,1,hold,False
2026-05-16T22:35:46+00:00,0.0,1.05,1,1,hold,False
2026-05-16T22:35:51+00:00,0.0,0.5,1,1,hold,False
2026-05-16T22:35:56+00:00,0.0,0.29,1,1,hold,False
2026-05-16T22:36:01+00:00,0.0,0.15,1,1,hold,False
2026-05-16T22:36:06+00:00,0.0,0.09,1,1,hold,False
2026-05-16T22:36:11+00:00,0.0,0.05,1,1,hold,False
2026-05-16T22:36:16+00:00,0.0,0.03,1,1,hold,False
2026-05-16T22:36:21+00:00,0.0,0.63,1,1,hold,False
2026-05-16T22:36:26+00:00,0.0,2.78,1,1,hold,False
2026-05-16T22:36:31+00:00,0.0,0.04,1,1,hold,False
2026-05-16T22:36:36+00:00,0.0,0.02,1,1,hold,False
2026-05-16T22:36:41+00:00,0.0,76.5,1,1,hold,False
2026-05-16T22:36:46+00:00,0.0,0.09,1,1,hold,False
2026-05-16T22:36:51+00:00,0.0,0.04,1,1,hold,False
2026-05-16T22:36:56+00:00,0.0,0,1,1,hold,False
2026-05-16T22:37:01+00:00,0.0,94.89,1,1,hold,False
