ts_iso,pps_prom,hpa_replicas,hpa_current,hpa_target,deploy_ready,deploy_replicas
2026-04-13T23:46:42+01:00,369.88,5,369880m,1500,4/4,4
2026-04-13T23:46:47+01:00,0.16001920230427652,5,369880m,1500,4/4,4
2026-04-13T23:46:52+01:00,0.08,5,369880m,1500,4/4,4
2026-04-13T23:46:58+01:00,0.07999680012799489,4,79m,1500,4/4,4
2026-04-13T23:47:03+01:00,0.03997761253697929,4,79m,1500,4/4,4
2026-04-13T23:47:08+01:00,0.04,4,79m,1500,4/4,4
2026-04-13T23:47:13+01:00,0,4,0,1500,3/3,3
2026-04-13T23:47:18+01:00,0.04,4,0,1500,3/3,3
2026-04-13T23:47:23+01:00,0.03823199606489587,4,0,1500,3/3,3
2026-04-13T23:47:28+01:00,0.03986980441004196,3,42m,1500,3/3,3
2026-04-13T23:47:33+01:00,0.042896666666666666,3,42m,1500,3/3,3
2026-04-13T23:47:39+01:00,0.05193333333333334,3,42m,1500,3/3,3
2026-04-13T23:47:44+01:00,0,3,0,1500,2/2,2
2026-04-13T23:47:49+01:00,0,3,0,1500,2/2,2
2026-04-13T23:47:54+01:00,0,3,0,1500,2/2,2
2026-04-13T23:47:59+01:00,0,2,0,1500,2/2,2
2026-04-13T23:48:04+01:00,0,2,0,1500,2/2,2
2026-04-13T23:48:09+01:00,0,2,0,1500,2/2,2
2026-04-13T23:48:14+01:00,0.08,2,40m,1500,1/1,1
2026-04-13T23:48:19+01:00,0.08003362824772808,2,40m,1500,1/1,1
2026-04-13T23:48:24+01:00,0.0786249333973359,2,40m,1500,1/1,1
2026-04-13T23:48:29+01:00,0.08045271117511367,1,84m,1500,1/1,1
2026-04-13T23:48:34+01:00,0.08360447408475527,1,84m,1500,1/1,1
2026-04-13T23:48:39+01:00,0,1,84m,1500,1/1,1
2026-04-13T23:48:44+01:00,0,1,0,1500,1/1,1
2026-04-13T23:48:49+01:00,0,1,0,1500,1/1,1
2026-04-13T23:48:54+01:00,0,1,0,1500,1/1,1
2026-04-13T23:48:59+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:04+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:09+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:15+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:21+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:27+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:32+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:37+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:42+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:47+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:52+01:00,0,1,0,1500,1/1,1
2026-04-13T23:49:58+01:00,0,1,0,1500,1/1,1
2026-04-13T23:50:03+01:00,0,1,0,1500,1/1,1
