episode,total_reward
251,881.0
252,927.0
253,654.0
254,223.0
255,706.0
256,584.0
257,655.0
258,518.0
259,330.0
260,931.0
261,451.0
262,840.0
263,466.0
264,636.0
265,311.0
266,767.0
267,954.0
268,377.0
269,883.0
270,658.0
271,450.0
272,430.0
273,641.0
274,449.0
275,843.0
276,718.0
277,636.0
278,413.0
279,710.0
280,596.0
281,1012.0
282,666.0
283,734.0
284,188.0
285,868.0
286,570.0
287,429.0
288,703.0
289,335.0
290,579.0
291,541.0
292,342.0
293,744.0
294,947.0
295,638.0
296,629.0
297,541.0
298,686.0
299,941.0
300,597.0
301,453.0
302,409.0
303,582.0
304,403.0
305,979.0
306,664.0
307,424.0
308,747.0
309,463.0
310,397.0
311,424.0
312,604.0
313,809.0
314,417.0
315,702.0
316,1085.0
317,1104.0
318,360.0
319,696.0
320,871.0
321,803.0
322,433.0
323,602.0
324,746.0
325,1098.0
326,686.0
327,656.0
328,1021.0
329,921.0
330,494.0
331,726.0
332,481.0
333,384.0
334,274.0
335,1077.0
336,981.0
337,460.0
338,667.0
339,385.0
340,1022.0
341,732.0
342,691.0
343,525.0
344,411.0
345,410.0
346,713.0
347,1025.0
348,791.0
349,429.0
350,716.0
351,685.0
352,960.0
353,1123.0
354,439.0
355,1054.0
356,1090.0
357,435.0
358,392.0
359,989.0
360,411.0
361,973.0
362,419.0
363,1099.0
364,610.0
365,953.0
366,427.0
367,726.0
368,377.0
369,1055.0
370,938.0
371,568.0
372,636.0
373,466.0
374,446.0
375,444.0
376,952.0
377,638.0
378,1086.0
379,629.0
380,472.0
381,718.0
382,526.0
383,1000.0
384,1084.0
385,711.0
386,504.0
387,650.0
388,461.0
389,974.0
390,1001.0
391,632.0
392,685.0
393,525.0
394,653.0
395,1000.0
396,778.0
397,267.0
398,1001.0
399,1109.0
400,1053.0
401,571.0
402,408.0
403,843.0
404,623.0
405,1063.0
406,1143.0
407,1108.0
408,704.0
409,686.0
410,544.0
411,1117.0
412,498.0
413,1161.0
414,1136.0
415,1078.0
416,526.0
417,651.0
418,965.0
419,475.0
420,718.0
421,802.0
422,691.0
423,455.0
424,525.0
425,763.0
426,976.0
427,1197.0
428,1098.0
429,708.0
430,641.0
431,1142.0
432,974.0
433,403.0
434,766.0
435,1136.0
436,1144.0
437,575.0
438,761.0
439,1156.0
440,459.0
441,672.0
442,466.0
443,947.0
444,1046.0
445,660.0
446,718.0
447,726.0
448,634.0
449,490.0
450,1039.0
451,472.0
452,739.0
453,711.0
454,1070.0
455,461.0
456,1061.0
457,721.0
458,506.0
459,544.0
460,562.0
461,1123.0
462,734.0
463,779.0
464,802.0
465,820.0
466,453.0
467,1108.0
468,733.0
469,562.0
470,1176.0
471,562.0
472,974.0
473,707.0
474,1113.0
475,503.0
476,1195.0
477,1180.0
478,562.0
479,820.0
480,479.0
481,497.0
482,784.0
483,499.0
484,1144.0
485,1216.0
486,474.0
487,398.0
488,562.0
489,802.0
490,743.0
491,542.0
492,1133.0
493,1128.0
494,1195.0
495,1180.0
496,1082.0
497,526.0
498,490.0
499,784.0
500,1111.0
501,372.0
502,490.0
503,432.0
504,497.0
505,1216.0
506,525.0
507,1110.0
508,744.0
509,820.0
510,1148.0
511,798.0
512,509.0
513,1113.0
514,802.0
515,740.0
516,503.0
517,766.0
518,1190.0
519,783.0
520,460.0
521,526.0
522,1234.0
523,540.0
524,679.0
525,711.0
526,1152.0
527,742.0
528,492.0
529,469.0
530,543.0
531,1234.0
532,509.0
533,1175.0
534,383.0
535,1139.0
536,499.0
537,1194.0
538,1216.0
539,541.0
540,479.0
541,544.0
542,1139.0
543,521.0
544,479.0
545,544.0
546,523.0
547,1140.0
548,544.0
549,740.0
550,544.0
551,1139.0
552,1167.0
553,1217.0
554,502.0
555,783.0
556,499.0
557,465.0
558,1169.0
559,784.0
560,525.0
561,799.0
562,1223.0
563,562.0
564,544.0
565,562.0
566,544.0
567,784.0
568,539.0
569,797.0
570,461.0
571,1155.0
572,1114.0
573,474.0
574,802.0
575,1198.0
576,544.0
577,776.0
578,740.0
579,515.0
580,1154.0
581,1195.0
582,820.0
583,508.0
584,1212.0
585,1123.0
586,783.0
587,1216.0
588,561.0
589,1114.0
590,1234.0
591,802.0
592,692.0
593,783.0
594,797.0
595,759.0
596,479.0
597,766.0
598,543.0
599,802.0
600,562.0
601,1216.0
602,582.0
603,1233.0
604,540.0
605,797.0
606,1198.0
607,525.0
608,802.0
609,561.0
610,479.0
611,540.0
612,1211.0
613,766.0
614,562.0
615,784.0
616,801.0
617,1178.0
618,543.0
619,562.0
620,820.0
621,544.0
622,784.0
623,1252.0
624,562.0
625,539.0
626,801.0
627,703.0
628,1180.0
629,479.0
630,514.0
631,1158.0
632,509.0
633,802.0
634,756.0
635,561.0
636,562.0
637,820.0
638,561.0
639,779.0
640,544.0
641,1154.0
642,562.0
643,1216.0
644,743.0
645,1216.0
646,1155.0
647,1216.0
648,544.0
649,802.0
650,1252.0
651,799.0
652,820.0
653,544.0
654,1106.0
655,1252.0
656,1198.0
657,783.0
658,486.0
659,542.0
660,1195.0
661,562.0
662,544.0
663,1252.0
664,1234.0
665,1216.0
666,779.0
667,1195.0
668,1234.0
669,1182.0
670,766.0
671,770.0
672,562.0
673,1231.0
674,1211.0
675,1213.0
676,802.0
677,562.0
678,539.0
679,499.0
680,1181.0
681,759.0
682,1168.0
683,562.0
684,1212.0
685,1187.0
686,820.0
687,518.0
688,820.0
689,744.0
690,1198.0
691,1214.0
692,820.0
693,1198.0
694,543.0
695,1174.0
696,561.0
697,544.0
698,544.0
699,497.0
700,507.0
701,1216.0
702,820.0
703,1210.0
704,544.0
705,1172.0
706,1231.0
707,508.0
708,542.0
709,1234.0
710,543.0
711,802.0
712,562.0
713,802.0
714,820.0
715,820.0
716,820.0
717,562.0
718,820.0
719,1252.0
720,524.0
721,1234.0
722,490.0
723,1252.0
724,561.0
725,521.0
726,498.0
727,802.0
728,802.0
729,820.0
730,1229.0
731,526.0
732,543.0
733,802.0
734,1234.0
735,1216.0
736,543.0
737,562.0
738,820.0
739,1233.0
740,755.0
741,538.0
742,802.0
743,1234.0
744,561.0
745,561.0
746,765.0
747,1234.0
748,561.0
749,562.0
750,1175.0
751,523.0
752,802.0
753,543.0
754,562.0
755,802.0
756,477.0
757,526.0
758,1213.0
759,561.0
760,562.0
761,543.0
762,1252.0
763,543.0
764,820.0
765,515.0
766,1252.0
767,802.0
768,781.0
769,780.0
770,820.0
771,538.0
772,784.0
773,820.0
774,1177.0
775,802.0
776,1106.0
777,1231.0
778,802.0
779,802.0
780,562.0
781,802.0
782,543.0
783,1216.0
784,820.0
785,1213.0
786,1252.0
787,1191.0
788,784.0
789,802.0
790,515.0
791,820.0
792,540.0
793,562.0
794,802.0
795,523.0
796,798.0
797,783.0
798,764.0
799,1216.0
800,820.0
801,561.0
802,562.0
803,820.0
804,1235.0
805,1252.0
806,540.0
807,562.0
808,1252.0
809,784.0
810,820.0
811,562.0
812,820.0
813,1216.0
814,526.0
815,820.0
816,561.0
817,1252.0
818,543.0
819,562.0
820,561.0
821,562.0
822,781.0
823,515.0
824,544.0
825,561.0
826,802.0
827,820.0
828,820.0
829,1252.0
830,802.0
831,820.0
832,1234.0
833,1252.0
834,820.0
835,1252.0
836,820.0
837,561.0
838,561.0
839,802.0
840,521.0
841,820.0
842,1205.0
843,506.0
844,802.0
845,561.0
846,561.0
847,820.0
848,499.0
849,561.0
850,561.0
851,1234.0
852,1235.0
853,1217.0
854,820.0
855,1252.0
856,561.0
857,1214.0
858,539.0
859,514.0
860,820.0
861,820.0
862,820.0
863,561.0
864,802.0
865,1203.0
866,561.0
867,1234.0
868,1234.0
869,820.0
870,1252.0
871,1234.0
872,820.0
873,561.0
874,561.0
875,820.0
876,1234.0
877,511.0
878,545.0
879,801.0
880,561.0
881,1252.0
882,1184.0
883,561.0
884,562.0
885,562.0
886,561.0
887,561.0
888,820.0
889,1233.0
890,1205.0
891,802.0
892,820.0
893,1234.0
894,1252.0
895,561.0
896,820.0
897,1252.0
898,544.0
899,820.0
900,820.0
901,820.0
902,820.0
903,820.0
904,1233.0
905,1252.0
906,1252.0
907,1234.0
908,820.0
909,802.0
910,820.0
911,752.0
912,820.0
913,1252.0
914,820.0
915,820.0
916,1252.0
917,802.0
918,562.0
919,820.0
920,802.0
921,1216.0
922,820.0
923,820.0
924,562.0
925,561.0
926,562.0
927,524.0
928,561.0
929,1252.0
930,820.0
931,1223.0
932,562.0
933,1234.0
934,1235.0
935,562.0
936,1252.0
937,522.0
938,1189.0
939,562.0
940,820.0
941,1211.0
942,562.0
943,561.0
944,820.0
945,1252.0
946,1252.0
947,1252.0
948,543.0
949,801.0
950,820.0
951,801.0
952,1252.0
953,561.0
954,544.0
955,1252.0
956,561.0
957,803.0
958,562.0
959,561.0
960,734.0
961,1176.0
962,802.0
963,540.0
964,561.0
965,1252.0
966,1234.0
967,820.0
968,820.0
969,562.0
970,561.0
971,820.0
972,820.0
973,561.0
974,820.0
975,561.0
976,820.0
977,802.0
978,561.0
979,610.0
980,561.0
981,561.0
982,820.0
983,561.0
984,561.0
985,820.0
986,1252.0
987,1216.0
988,1252.0
989,1252.0
990,820.0
991,820.0
992,543.0
993,802.0
994,562.0
995,784.0
996,1212.0
997,820.0
998,802.0
999,820.0
1000,802.0
1001,1252.0
1002,1196.0
1003,453.0
1004,820.0
1005,820.0
1006,1216.0
1007,803.0
1008,538.0
1009,562.0
1010,543.0
1011,820.0
1012,820.0
1013,562.0
1014,1234.0
1015,561.0
1016,561.0
1017,802.0
1018,561.0
1019,1223.0
1020,1216.0
1021,820.0
1022,562.0
1023,524.0
1024,543.0
1025,562.0
1026,802.0
1027,544.0
1028,561.0
1029,1234.0
1030,489.0
1031,543.0
1032,802.0
1033,820.0
1034,525.0
1035,525.0
1036,544.0
1037,561.0
1038,543.0
1039,543.0
1040,561.0
1041,542.0
1042,1252.0
1043,784.0
1044,507.0
1045,486.0
1046,507.0
1047,1234.0
1048,1252.0
1049,561.0
1050,561.0
1051,1252.0
1052,820.0
1053,1252.0
1054,820.0
1055,1233.0
1056,1252.0
1057,520.0
1058,820.0
1059,562.0
1060,801.0
1061,561.0
1062,1252.0
1063,544.0
1064,1205.0
1065,507.0
1066,820.0
1067,820.0
1068,820.0
1069,820.0
1070,775.0
1071,561.0
1072,1252.0
1073,799.0
1074,543.0
1075,561.0
1076,1234.0
1077,802.0
1078,543.0
1079,1252.0
1080,562.0
1081,820.0
1082,1234.0
1083,1252.0
1084,562.0
1085,562.0
1086,544.0
1087,802.0
1088,802.0
1089,1252.0
1090,561.0
1091,562.0
1092,820.0
1093,820.0
1094,820.0
1095,802.0
1096,802.0
1097,820.0
1098,820.0
1099,820.0
1100,820.0
1101,1252.0
1102,562.0
1103,820.0
1104,543.0
1105,1216.0
1106,820.0
1107,820.0
1108,1252.0
1109,820.0
1110,562.0
1111,802.0
1112,820.0
1113,562.0
1114,1252.0
1115,1190.0
1116,820.0
1117,562.0
1118,820.0
1119,801.0
1120,802.0
1121,1252.0
1122,820.0
1123,561.0
1124,561.0
1125,820.0
1126,540.0
1127,1234.0
1128,544.0
1129,744.0
1130,820.0
1131,820.0
1132,1252.0
1133,820.0
1134,820.0
1135,544.0
1136,1216.0
1137,820.0
1138,1195.0
1139,543.0
1140,561.0
1141,562.0
1142,561.0
1143,562.0
1144,1235.0
1145,561.0
1146,779.0
1147,518.0
1148,1234.0
1149,1233.0
1150,543.0
1151,820.0
1152,802.0
1153,820.0
1154,544.0
1155,797.0
1156,561.0
1157,561.0
1158,820.0
1159,820.0
1160,1234.0
1161,562.0
1162,820.0
1163,820.0
1164,1252.0
1165,1252.0
1166,526.0
1167,561.0
1168,820.0
1169,1234.0
1170,743.0
1171,561.0
1172,743.0
1173,561.0
1174,1252.0
1175,1252.0
1176,820.0
1177,1229.0
1178,561.0
1179,1252.0
1180,802.0
1181,1234.0
1182,541.0
1183,820.0
1184,1234.0
1185,1229.0
1186,1252.0
1187,562.0
1188,561.0
1189,1252.0
1190,820.0
1191,820.0
1192,1252.0
1193,562.0
1194,801.0
1195,1252.0
1196,1252.0
1197,820.0
1198,697.0
1199,544.0
1200,1252.0
1201,1234.0
1202,1198.0
1203,561.0
1204,802.0
1205,561.0
1206,1216.0
1207,820.0
1208,820.0
1209,820.0
1210,1252.0
1211,544.0
1212,562.0
1213,1234.0
1214,1235.0
1215,1233.0
1216,561.0
1217,1252.0
1218,561.0
1219,798.0
1220,820.0
1221,1252.0
1222,802.0
1223,561.0
1224,1252.0
1225,561.0
1226,561.0
1227,1234.0
1228,561.0
1229,1252.0
1230,562.0
1231,1252.0
1232,820.0
1233,1234.0
1234,1215.0
1235,540.0
1236,524.0
1237,541.0
1238,1252.0
1239,799.0
1240,1252.0
1241,562.0
1242,820.0
1243,820.0
1244,562.0
1245,544.0
1246,1252.0
1247,562.0
1248,544.0
1249,562.0
1250,1252.0
1251,562.0
1252,544.0
1253,820.0
1254,820.0
1255,820.0
1256,543.0
1257,1252.0
1258,1252.0
1259,1229.0
1260,562.0
1261,561.0
1262,1252.0
1263,521.0
1264,562.0
1265,778.0
1266,562.0
1267,820.0
1268,820.0
1269,544.0
1270,562.0
1271,562.0
1272,820.0
1273,562.0
1274,562.0
1275,543.0
1276,562.0
1277,791.0
1278,1252.0
1279,543.0
1280,543.0
1281,561.0
1282,561.0
1283,520.0
1284,802.0
1285,801.0
1286,820.0
1287,820.0
1288,1252.0
1289,820.0
1290,562.0
1291,820.0
1292,1252.0
1293,1252.0
1294,820.0
1295,1252.0
1296,561.0
1297,820.0
1298,820.0
1299,561.0
1300,820.0
1301,1252.0
1302,1252.0
1303,1252.0
1304,820.0
1305,1212.0
1306,820.0
1307,820.0
1308,562.0
1309,562.0
1310,561.0
1311,802.0
1312,1252.0
1313,820.0
1314,1252.0
1315,802.0
1316,820.0
1317,1234.0
1318,561.0
1319,561.0
1320,1252.0
1321,561.0
1322,782.0
1323,562.0
1324,820.0
1325,561.0
1326,544.0
1327,1252.0
1328,521.0
1329,561.0
1330,776.0
1331,1252.0
1332,820.0
1333,801.0
1334,820.0
1335,1234.0
1336,562.0
1337,561.0
1338,561.0
1339,561.0
1340,797.0
1341,1234.0
1342,561.0
1343,797.0
1344,542.0
1345,561.0
1346,561.0
1347,1252.0
1348,820.0
1349,1252.0
1350,802.0
1351,1252.0
1352,562.0
1353,1252.0
1354,1235.0
1355,543.0
1356,502.0
1357,561.0
1358,561.0
1359,820.0
1360,779.0
1361,561.0
1362,1252.0
1363,820.0
1364,1252.0
1365,820.0
1366,1211.0
1367,1252.0
1368,820.0
1369,783.0
1370,820.0
1371,561.0
1372,561.0
1373,561.0
1374,820.0
1375,562.0
1376,802.0
1377,820.0
1378,501.0
1379,820.0
1380,1252.0
1381,1252.0
1382,1234.0
1383,1252.0
1384,797.0
1385,1252.0
1386,820.0
1387,1252.0
1388,797.0
1389,508.0
1390,820.0
1391,1234.0
1392,1252.0
1393,820.0
1394,1252.0
1395,1216.0
1396,1229.0
1397,1252.0
1398,561.0
1399,1252.0
1400,820.0
1401,820.0
1402,820.0
1403,1252.0
1404,820.0
1405,820.0
1406,782.0
1407,561.0
1408,820.0
1409,820.0
1410,1252.0
1411,802.0
1412,561.0
1413,561.0
1414,543.0
1415,561.0
1416,1217.0
1417,820.0
1418,1217.0
1419,1194.0
1420,820.0
1421,766.0
1422,561.0
1423,820.0
1424,820.0
1425,561.0
1426,820.0
1427,1252.0
1428,802.0
1429,540.0
1430,1252.0
1431,561.0
1432,820.0
1433,1234.0
1434,820.0
1435,820.0
1436,561.0
1437,1252.0
1438,1234.0
1439,562.0
1440,802.0
1441,820.0
1442,544.0
1443,1252.0
1444,1252.0
1445,562.0
1446,1252.0
1447,802.0
1448,562.0
1449,562.0
1450,1252.0
1451,525.0
1452,517.0
1453,820.0
1454,1252.0
1455,820.0
1456,799.0
1457,1252.0
1458,1252.0
1459,783.0
1460,562.0
1461,1252.0
1462,1252.0
1463,820.0
1464,820.0
1465,773.0
1466,562.0
1467,562.0
1468,1234.0
1469,1252.0
1470,1252.0
1471,798.0
1472,802.0
1473,1252.0
1474,1252.0
1475,820.0
1476,1234.0
1477,562.0
1478,544.0
1479,820.0
1480,1252.0
1481,561.0
1482,561.0
1483,562.0
1484,1252.0
1485,1252.0
1486,1252.0
1487,518.0
1488,562.0
1489,562.0
1490,1252.0
1491,526.0
1492,1212.0
1493,1252.0
1494,1234.0
1495,820.0
1496,820.0
1497,820.0
1498,562.0
1499,820.0
