ts_iso,pps_actual,current_replicas,desired_replicas,dqn_action,scale_executed
2026-05-17T10:36:42+00:00,3472.52,2,2,hold,False
2026-05-17T10:36:47+00:00,2638.9,2,2,hold,False
2026-05-17T10:36:52+00:00,1805.6,2,2,hold,False
2026-05-17T10:36:57+00:00,973.76,2,1,scale down,True
2026-05-17T10:37:02+00:00,140.34,1,1,hold,False
2026-05-17T10:37:07+00:00,0.08,1,1,hold,False
2026-05-17T10:37:12+00:00,0.04,1,1,hold,False
2026-05-17T10:37:17+00:00,0.0,1,1,hold,False
2026-05-17T10:37:22+00:00,0.0,1,1,hold,False
2026-05-17T10:37:27+00:00,0.0,1,1,hold,False
2026-05-17T10:37:32+00:00,0.0,1,1,hold,False
2026-05-17T10:37:37+00:00,0.0,1,1,hold,False
2026-05-17T10:37:42+00:00,0.0,1,1,hold,False
2026-05-17T10:37:47+00:00,0.0,1,1,hold,False
2026-05-17T10:37:52+00:00,0.0,1,1,hold,False
2026-05-17T10:37:57+00:00,0.0,1,1,hold,False
2026-05-17T10:38:02+00:00,0.0,1,1,hold,False
2026-05-17T10:38:07+00:00,0.0,1,1,hold,False
2026-05-17T10:38:12+00:00,0.0,1,1,hold,False
2026-05-17T10:38:17+00:00,0.0,1,1,hold,False
2026-05-17T10:38:22+00:00,0.0,1,1,hold,False
2026-05-17T10:38:27+00:00,0.04,1,1,hold,False
2026-05-17T10:38:32+00:00,0.04,1,1,hold,False
2026-05-17T10:38:37+00:00,0.04,1,1,hold,False
2026-05-17T10:38:42+00:00,0.04,1,1,hold,False
2026-05-17T10:38:47+00:00,0.04,1,1,hold,False
2026-05-17T10:38:52+00:00,0.0,1,1,hold,False
2026-05-17T10:38:57+00:00,0.0,1,1,hold,False
2026-05-17T10:39:02+00:00,0.0,1,1,hold,False
2026-05-17T10:39:07+00:00,0.0,1,1,hold,False
2026-05-17T10:39:12+00:00,0.0,1,1,hold,False
2026-05-17T10:39:17+00:00,0.0,1,1,hold,False
2026-05-17T10:39:22+00:00,0.0,1,1,hold,False
2026-05-17T10:39:27+00:00,0.0,1,1,hold,False
2026-05-17T10:39:32+00:00,0.0,1,1,hold,False
2026-05-17T10:39:37+00:00,0.0,1,1,hold,False
2026-05-17T10:39:42+00:00,0.0,1,1,hold,False
2026-05-17T10:39:47+00:00,0.0,1,1,hold,False
2026-05-17T10:39:52+00:00,0.0,1,1,hold,False
2026-05-17T10:39:57+00:00,0.0,1,1,hold,False
2026-05-17T10:40:02+00:00,0.0,1,1,hold,False
2026-05-17T10:40:07+00:00,0.0,1,1,hold,False
2026-05-17T10:40:12+00:00,0.0,1,1,hold,False
2026-05-17T10:40:17+00:00,0.0,1,1,hold,False
2026-05-17T10:40:22+00:00,0.0,1,1,hold,False
2026-05-17T10:40:27+00:00,0.0,1,1,hold,False
2026-05-17T10:40:32+00:00,0.0,1,1,hold,False
2026-05-17T10:40:37+00:00,0.0,1,1,hold,False
2026-05-17T10:40:42+00:00,0.0,1,1,hold,False
2026-05-17T10:40:47+00:00,0.0,1,1,hold,False
2026-05-17T10:40:52+00:00,0.0,1,1,hold,False
2026-05-17T10:40:57+00:00,0.0,1,1,hold,False
2026-05-17T10:41:02+00:00,0.0,1,1,hold,False
2026-05-17T10:41:07+00:00,0.0,1,1,hold,False
